"Step","4ojp66b1-114 - val/energy_mae_per_atom","4ojp66b1-114 - val/energy_mae_per_atom__MIN","4ojp66b1-114 - val/energy_mae_per_atom__MAX","k0vm6p66-114 - val/energy_mae_per_atom","k0vm6p66-114 - val/energy_mae_per_atom__MIN","k0vm6p66-114 - val/energy_mae_per_atom__MAX","bzebif6e-113 - val/energy_mae_per_atom","bzebif6e-113 - val/energy_mae_per_atom__MIN","bzebif6e-113 - val/energy_mae_per_atom__MAX","lv2prrgk-112 - val/energy_mae_per_atom","lv2prrgk-112 - val/energy_mae_per_atom__MIN","lv2prrgk-112 - val/energy_mae_per_atom__MAX","6gk9uial-111 - val/energy_mae_per_atom","6gk9uial-111 - val/energy_mae_per_atom__MIN","6gk9uial-111 - val/energy_mae_per_atom__MAX"
"8820","0.0005090332124382257","0.0005090332124382257","0.0005090332124382257","0.0003735351492650807","0.0003735351492650807","0.0003735351492650807","0.19178833067417145","0.19178833067417145","0.19178833067417145","0.000274658203125","0.000274658203125","0.000274658203125","0.0006933593540452421","0.0006933593540452421","0.0006933593540452421"
"8865","0.0005151366931386292","0.0005151366931386292","0.0005151366931386292","0.000335693359375","0.000335693359375","0.000335693359375","0.1912829577922821","0.1912829577922821","0.1912829577922821","0.0002990722714457661","0.0002990722714457661","0.0002990722714457661","0.000679931603372097","0.000679931603372097","0.000679931603372097"
"8910","0.00045166013296693563","0.00045166013296693563","0.00045166013296693563","0.00033813476329669356","0.00033813476329669356","0.00033813476329669356","0.1899450570344925","0.1899450570344925","0.1899450570344925","0.0003063964832108468","0.0003063964832108468","0.0003063964832108468","0.0007141113164834678","0.0007141113164834678","0.0007141113164834678"
"8955","0.0004333496035542339","0.0004333496035542339","0.0004333496035542339","0.0004113769391551614","0.0004113769391551614","0.0004113769391551614","0.18959593772888184","0.18959593772888184","0.18959593772888184","0.00030517578125","0.00030517578125","0.00030517578125","0.0006555175641551614","0.0006555175641551614","0.0006555175641551614"
"9000","0.00044433592120185494","0.00044433592120185494","0.00044433592120185494","0.0003955078136641532","0.0003955078136641532","0.0003955078136641532","0.18926024436950684","0.18926024436950684","0.18926024436950684","0.00032226560870185494","0.00032226560870185494","0.00032226560870185494","0.0007751464727334678","0.0007751464727334678","0.0007751464727334678"
"9045","0.0003649902355391532","0.0003649902355391532","0.0003649902355391532","0.00022460936452262104","0.00022460936452262104","0.00022460936452262104","0.18953979015350342","0.18953979015350342","0.18953979015350342","0.00032226560870185494","0.00032226560870185494","0.00032226560870185494","0.0007385253557004035","0.0007385253557004035","0.0007385253557004035"
"9090","0.0003369140613358468","0.0003369140613358468","0.0003369140613358468","0.00022460936452262104","0.00022460936452262104","0.00022460936452262104","0.1889062523841858","0.1889062523841858","0.1889062523841858","0.00031494139693677425","0.00031494139693677425","0.00031494139693677425","0.0007177733932621777","0.0007177733932621777","0.0007177733932621777"
"9135","0.0003564452927093953","0.0003564452927093953","0.0003564452927093953","0.00022338866256177425","0.00022338866256177425","0.00022338866256177425","0.1886303722858429","0.1886303722858429","0.1886303722858429","0.0002978515694849193","0.0002978515694849193","0.0002978515694849193","0.0009680175571702421","0.0009680175571702421","0.0009680175571702421"
"9180","0.000335693359375","0.000335693359375","0.000335693359375","0.00026611328939907253","0.00026611328939907253","0.00026611328939907253","0.18848876655101776","0.18848876655101776","0.18848876655101776","0.000274658203125","0.000274658203125","0.000274658203125","0.0006787109305150807","0.0006787109305150807","0.0006787109305150807"
"9225","0.0003601074276957661","0.0003601074276957661","0.0003601074276957661","0.0003344726574141532","0.0003344726574141532","0.0003344726574141532","0.18766845762729645","0.18766845762729645","0.18766845762729645","0.00029052732861600816","0.00029052732861600816","0.00029052732861600816","0.000518798828125","0.000518798828125","0.000518798828125"
"9270","0.0003234863106627017","0.0003234863106627017","0.0003234863106627017","0.0003723144473042339","0.0003723144473042339","0.0003723144473042339","0.18739257752895355","0.18739257752895355","0.18739257752895355","0.00028320311685092747","0.00028320311685092747","0.00028320311685092747","0.0004711913934443146","0.0004711913934443146","0.0004711913934443146"
"9315","0.0003344726574141532","0.0003344726574141532","0.0003344726574141532","0.0003723144473042339","0.0003723144473042339","0.0003723144473042339","0.1868566870689392","0.1868566870689392","0.1868566870689392","0.00029663083842024207","0.00029663083842024207","0.00029663083842024207","0.0005175780970603228","0.0005175780970603228","0.0005175780970603228"
"9360","0.0003173828008584678","0.0003173828008584678","0.0003173828008584678","0.0002697753952816129","0.0002697753952816129","0.0002697753952816129","0.18689696490764618","0.18689696490764618","0.18689696490764618","0.00026611328939907253","0.00026611328939907253","0.00026611328939907253","0.00046142577775754035","0.00046142577775754035","0.00046142577775754035"
"9405","0.0003259277145843953","0.0003259277145843953","0.0003259277145843953","0.00027099609724245965","0.00027099609724245965","0.00027099609724245965","0.1864599585533142","0.1864599585533142","0.1864599585533142","0.0002819824148900807","0.0002819824148900807","0.0002819824148900807","0.0004406738153193146","0.0004406738153193146","0.0004406738153193146"
"9450","0.0003100585890933871","0.0003100585890933871","0.0003100585890933871","0.00032104490674100816","0.00032104490674100816","0.00032104490674100816","0.18604858219623566","0.18604858219623566","0.18604858219623566","0.0002636718563735485","0.0002636718563735485","0.0002636718563735485","0.00042358398786745965","0.00042358398786745965","0.00042358398786745965"
"9495","0.0003247070126235485","0.0003247070126235485","0.0003247070126235485","0.0004406738153193146","0.0004406738153193146","0.0004406738153193146","0.18571044504642487","0.18571044504642487","0.18571044504642487","0.0002758789050858468","0.0002758789050858468","0.0002758789050858468","0.0003234863106627017","0.0003234863106627017","0.0003234863106627017"
"9540","0.000244140625","0.000244140625","0.000244140625","0.0002685546933207661","0.0002685546933207661","0.0002685546933207661","0.18500731885433197","0.18500731885433197","0.18500731885433197","0.0002868652227334678","0.0002868652227334678","0.0002868652227334678","0.0003723144473042339","0.0003723144473042339","0.0003723144473042339"
"9585","0.0002502441348042339","0.0002502441348042339","0.0002502441348042339","0.00038940427475608885","0.00038940427475608885","0.00038940427475608885","0.18421019613742828","0.18421019613742828","0.18421019613742828","0.0002880859246943146","0.0002880859246943146","0.0002880859246943146","0.000335693359375","0.000335693359375","0.000335693359375"
"9630","0.00027709960704669356","0.00027709960704669356","0.00027709960704669356","0.0003649902355391532","0.0003649902355391532","0.0003649902355391532","0.18358886241912842","0.18358886241912842","0.18358886241912842","0.00029052732861600816","0.00029052732861600816","0.00029052732861600816","0.00045410156599245965","0.00045410156599245965","0.00045410156599245965"
"9675","0.00028442381881177425","0.00028442381881177425","0.00028442381881177425","0.00042480468982830644","0.00042480468982830644","0.00042480468982830644","0.18397583067417145","0.18397583067417145","0.18397583067417145","0.00028442381881177425","0.00028442381881177425","0.00028442381881177425","0.0004479980270843953","0.0004479980270843953","0.0004479980270843953"
"9720","0.0003259277145843953","0.0003259277145843953","0.0003259277145843953","0.0005065918085165322","0.0005065918085165322","0.0005065918085165322","0.18418578803539276","0.18418578803539276","0.18418578803539276","0.0002941894344985485","0.0002941894344985485","0.0002941894344985485","0.0005310058477334678","0.0005310058477334678","0.0005310058477334678"
"9765","0.00031616209889762104","0.00031616209889762104","0.00031616209889762104","0.0005090332124382257","0.0005090332124382257","0.0005090332124382257","0.18352538347244263","0.18352538347244263","0.18352538347244263","0.0002807617129292339","0.0002807617129292339","0.0002807617129292339","0.00045166013296693563","0.00045166013296693563","0.00045166013296693563"
"9810","0.00043090819963254035","0.00043090819963254035","0.00043090819963254035","0.00039916991954669356","0.00039916991954669356","0.00039916991954669356","0.18228881061077118","0.18228881061077118","0.18228881061077118","0.00027709960704669356","0.00027709960704669356","0.00027709960704669356","0.0004028320254292339","0.0004028320254292339","0.0004028320254292339"
"9855","0.00038940427475608885","0.00038940427475608885","0.00038940427475608885","0.00041992185288108885","0.00041992185288108885","0.00041992185288108885","0.18212401866912842","0.18212401866912842","0.18212401866912842","0.0002868652227334678","0.0002868652227334678","0.0002868652227334678","0.00042968749767169356","0.00042968749767169356","0.00042968749767169356"
"9900","0.00041992185288108885","0.00041992185288108885","0.00041992185288108885","0.0005358886555768549","0.0005358886555768549","0.0005358886555768549","0.18101927638053894","0.18101927638053894","0.18101927638053894","0.00027832030900754035","0.00027832030900754035","0.00027832030900754035","0.0004113769391551614","0.0004113769391551614","0.0004113769391551614"
"9945","0.00044311521924100816","0.00044311521924100816","0.00044311521924100816","0.0004040527273900807","0.0004040527273900807","0.0004040527273900807","0.18041136860847473","0.18041136860847473","0.18041136860847473","0.00026611328939907253","0.00026611328939907253","0.00026611328939907253","0.00045410156599245965","0.00045410156599245965","0.00045410156599245965"
"9990","0.00042480468982830644","0.00042480468982830644","0.00042480468982830644","0.0003649902355391532","0.0003649902355391532","0.0003649902355391532","0.1810961812734604","0.1810961812734604","0.1810961812734604","0.0002673339913599193","0.0002673339913599193","0.0002673339913599193","0.00047485349932685494","0.00047485349932685494","0.00047485349932685494"
"10035","0.0003662109375","0.0003662109375","0.0003662109375","0.0003613281296566129","0.0003613281296566129","0.0003613281296566129","0.18093138933181763","0.18093138933181763","0.18093138933181763","0.0002807617129292339","0.0002807617129292339","0.0002807617129292339","0.0004724120954051614","0.0004724120954051614","0.0004724120954051614"
"10080","0.00038330076495185494","0.00038330076495185494","0.00038330076495185494","0.0005541992140933871","0.0005541992140933871","0.0005541992140933871","0.1805737316608429","0.1805737316608429","0.1805737316608429","0.00027709960704669356","0.00027709960704669356","0.00027709960704669356","0.0006689453148283064","0.0006689453148283064","0.0006689453148283064"
"10125","0.00037475585122592747","0.00037475585122592747","0.00037475585122592747","0.0005102538852952421","0.0005102538852952421","0.0005102538852952421","0.18067504465579987","0.18067504465579987","0.18067504465579987","0.0002734375011641532","0.0002734375011641532","0.0002734375011641532","0.0005407714634202421","0.0005407714634202421","0.0005407714634202421"
"10170","0.0004418945172801614","0.0004418945172801614","0.0004418945172801614","0.000213623046875","0.000213623046875","0.000213623046875","0.18044310808181763","0.18044310808181763","0.18044310808181763","0.0002758789050858468","0.0002758789050858468","0.0002758789050858468","0.00032104490674100816","0.00032104490674100816","0.00032104490674100816"
"10215","0.0004260253917891532","0.0004260253917891532","0.0004260253917891532","0.0002868652227334678","0.0002868652227334678","0.0002868652227334678","0.17995604872703552","0.17995604872703552","0.17995604872703552","0.0002990722714457661","0.0002990722714457661","0.0002990722714457661","0.0004907226539216936","0.0004907226539216936","0.0004907226539216936"
"10260","0.00041870115092024207","0.00041870115092024207","0.00041870115092024207","0.00021728515275754035","0.00021728515275754035","0.00021728515275754035","0.17893676459789276","0.17893676459789276","0.17893676459789276","0.00030273437732830644","0.00030273437732830644","0.00030273437732830644","0.0004284667957108468","0.0004284667957108468","0.0004284667957108468"
"10305","0.00036376953357830644","0.00036376953357830644","0.00036376953357830644","0.00022460936452262104","0.00022460936452262104","0.00022460936452262104","0.17842407524585724","0.17842407524585724","0.17842407524585724","0.0002990722714457661","0.0002990722714457661","0.0002990722714457661","0.0003173828008584678","0.0003173828008584678","0.0003173828008584678"
"10350","0.0003796386590693146","0.0003796386590693146","0.0003796386590693146","0.00023315429280046374","0.00023315429280046374","0.00023315429280046374","0.1780737191438675","0.1780737191438675","0.1780737191438675","0.0003186035028193146","0.0003186035028193146","0.0003186035028193146","0.00018798827659338713","0.00018798827659338713","0.00018798827659338713"
"10395","0.00036254883161745965","0.00036254883161745965","0.00036254883161745965","0.0003234863106627017","0.0003234863106627017","0.0003234863106627017","0.1778845191001892","0.1778845191001892","0.1778845191001892","0.0002819824148900807","0.0002819824148900807","0.0002819824148900807","0.00017578124243300408","0.00017578124243300408","0.00017578124243300408"
"10440","0.00036865234142169356","0.00036865234142169356","0.00036865234142169356","0.00029663083842024207","0.00029663083842024207","0.00029663083842024207","0.17747436463832855","0.17747436463832855","0.17747436463832855","0.0002954101364593953","0.0002954101364593953","0.0002954101364593953","0.0001745605404721573","0.0001745605404721573","0.0001745605404721573"
"10485","0.0003796386590693146","0.0003796386590693146","0.0003796386590693146","0.00021118164295330644","0.00021118164295330644","0.00021118164295330644","0.17759032547473907","0.17759032547473907","0.17759032547473907","0.00031616209889762104","0.00031616209889762104","0.00031616209889762104","0.00018554687267169356","0.00018554687267169356","0.00018554687267169356"
"10530","0.0003979492175858468","0.0003979492175858468","0.0003979492175858468","0.00038330076495185494","0.00038330076495185494","0.00038330076495185494","0.17746703326702118","0.17746703326702118","0.17746703326702118","0.0003295898495707661","0.0003295898495707661","0.0003295898495707661","0.00017333983851131052","0.00017333983851131052","0.00017333983851131052"
"10575","0.0003649902355391532","0.0003649902355391532","0.0003649902355391532","0.0003552245907485485","0.0003552245907485485","0.0003552245907485485","0.17726805806159973","0.17726805806159973","0.17726805806159973","0.00032714841654524207","0.00032714841654524207","0.00032714841654524207","0.0002893066266551614","0.0002893066266551614","0.0002893066266551614"
"10620","0.00040527342935092747","0.00040527342935092747","0.00040527342935092747","0.0002795410109683871","0.0002795410109683871","0.0002795410109683871","0.17705810070037842","0.17705810070037842","0.17705810070037842","0.00030517578125","0.00030517578125","0.00030517578125","0.00029052732861600816","0.00029052732861600816","0.00029052732861600816"
"10665","0.00038940427475608885","0.00038940427475608885","0.00038940427475608885","0.00027832030900754035","0.00027832030900754035","0.00027832030900754035","0.17641234397888184","0.17641234397888184","0.17641234397888184","0.0003259277145843953","0.0003259277145843953","0.0003259277145843953","0.0003295898495707661","0.0003295898495707661","0.0003295898495707661"
"10710","0.00032104490674100816","0.00032104490674100816","0.00032104490674100816","0.00025268553872592747","0.00025268553872592747","0.00025268553872592747","0.17577514052391052","0.17577514052391052","0.17577514052391052","0.00033325195545330644","0.00033325195545330644","0.00033325195545330644","0.0001977539068320766","0.0001977539068320766","0.0001977539068320766"
"10755","0.0003649902355391532","0.0003649902355391532","0.0003649902355391532","0.00044311521924100816","0.00044311521924100816","0.00044311521924100816","0.1756616234779358","0.1756616234779358","0.1756616234779358","0.00034423827310092747","0.00034423827310092747","0.00034423827310092747","0.00023681639868300408","0.00023681639868300408","0.00023681639868300408"
"10800","0.0003186035028193146","0.0003186035028193146","0.0003186035028193146","0.00041992185288108885","0.00041992185288108885","0.00041992185288108885","0.17561523616313934","0.17561523616313934","0.17561523616313934","0.00036865234142169356","0.00036865234142169356","0.00036865234142169356","0.0002795410109683871","0.0002795410109683871","0.0002795410109683871"
"10845","0.0003259277145843953","0.0003259277145843953","0.0003259277145843953","0.0003918457077816129","0.0003918457077816129","0.0003918457077816129","0.17543822526931763","0.17543822526931763","0.17543822526931763","0.00034423827310092747","0.00034423827310092747","0.00034423827310092747","0.0003283691476099193","0.0003283691476099193","0.0003283691476099193"
"10890","0.0002648925583343953","0.0002648925583343953","0.0002648925583343953","0.0002795410109683871","0.0002795410109683871","0.0002795410109683871","0.1743786633014679","0.1743786633014679","0.1743786633014679","0.0003100585890933871","0.0003100585890933871","0.0003100585890933871","0.0002453613269608468","0.0002453613269608468","0.0002453613269608468"
"10935","0.00026000975049100816","0.00026000975049100816","0.00026000975049100816","0.00028320311685092747","0.00028320311685092747","0.00028320311685092747","0.17355956137180328","0.17355956137180328","0.17355956137180328","0.00031616209889762104","0.00031616209889762104","0.00031616209889762104","0.00018554687267169356","0.00018554687267169356","0.00018554687267169356"
"10980","0.0002880859246943146","0.0002880859246943146","0.0002880859246943146","0.0003039550792891532","0.0003039550792891532","0.0003039550792891532","0.1734960824251175","0.1734960824251175","0.1734960824251175","0.00033813476329669356","0.00033813476329669356","0.00033813476329669356","0.00020996092644054443","0.00020996092644054443","0.00020996092644054443"
"11025","0.0002954101364593953","0.0002954101364593953","0.0002954101364593953","0.00032104490674100816","0.00032104490674100816","0.00032104490674100816","0.17331542074680328","0.17331542074680328","0.17331542074680328","0.0002990722714457661","0.0002990722714457661","0.0002990722714457661","0.00046630858560092747","0.00046630858560092747","0.00046630858560092747"
"11070","0.00025390624068677425","0.00025390624068677425","0.00025390624068677425","0.0004455566231627017","0.0004455566231627017","0.0004455566231627017","0.17332153022289276","0.17332153022289276","0.17332153022289276","0.00029663083842024207","0.00029663083842024207","0.00029663083842024207","0.0005285644438117743","0.0005285644438117743","0.0005285644438117743"
"11115","0.00024780273088254035","0.00024780273088254035","0.00024780273088254035","0.00035766599467024207","0.00035766599467024207","0.00035766599467024207","0.17264403402805328","0.17264403402805328","0.17264403402805328","0.00031372069497592747","0.00031372069497592747","0.00031372069497592747","0.0005895996000617743","0.0005895996000617743","0.0005895996000617743"
"11160","0.0002819824148900807","0.0002819824148900807","0.0002819824148900807","0.0004284667957108468","0.0004284667957108468","0.0004284667957108468","0.17263060808181763","0.17263060808181763","0.17263060808181763","0.0003234863106627017","0.0003234863106627017","0.0003234863106627017","0.0005078124813735485","0.0005078124813735485","0.0005078124813735485"
"11205","0.00030151367536745965","0.00030151367536745965","0.00030151367536745965","0.00038330076495185494","0.00038330076495185494","0.00038330076495185494","0.17243407666683197","0.17243407666683197","0.17243407666683197","0.00030883788713254035","0.00030883788713254035","0.00030883788713254035","0.0003186035028193146","0.0003186035028193146","0.0003186035028193146"
"11250","0.00028564452077262104","0.00028564452077262104","0.00028564452077262104","0.00040649413131177425","0.00040649413131177425","0.00040649413131177425","0.1720019429922104","0.1720019429922104","0.1720019429922104","0.00028564452077262104","0.00028564452077262104","0.00028564452077262104","0.00035766599467024207","0.00035766599467024207","0.00035766599467024207"
"11295","0.0002807617129292339","0.0002807617129292339","0.0002807617129292339","0.0005383300594985485","0.0005383300594985485","0.0005383300594985485","0.1714831441640854","0.1714831441640854","0.1714831441640854","0.00028564452077262104","0.00028564452077262104","0.00028564452077262104","0.00023437499476131052","0.00023437499476131052","0.00023437499476131052"
"11340","0.0002648925583343953","0.0002648925583343953","0.0002648925583343953","0.0005163574242033064","0.0005163574242033064","0.0005163574242033064","0.17149901390075684","0.17149901390075684","0.17149901390075684","0.00030273437732830644","0.00030273437732830644","0.00030273437732830644","0.00026611328939907253","0.00026611328939907253","0.00026611328939907253"
"11385","0.0003247070126235485","0.0003247070126235485","0.0003247070126235485","0.00037597655318677425","0.00037597655318677425","0.00037597655318677425","0.17098265886306763","0.17098265886306763","0.17098265886306763","0.0002978515694849193","0.0002978515694849193","0.0002978515694849193","0.00018432617071084678","0.00018432617071084678","0.00018432617071084678"
"11430","0.0003613281296566129","0.0003613281296566129","0.0003613281296566129","0.00029052732861600816","0.00029052732861600816","0.00029052732861600816","0.170745849609375","0.170745849609375","0.170745849609375","0.0003100585890933871","0.0003100585890933871","0.0003100585890933871","0.00027099609724245965","0.00027099609724245965","0.00027099609724245965"
"11475","0.0003735351492650807","0.0003735351492650807","0.0003735351492650807","0.0003186035028193146","0.0003186035028193146","0.0003186035028193146","0.1703808605670929","0.1703808605670929","0.1703808605670929","0.00032226560870185494","0.00032226560870185494","0.00032226560870185494","0.00027832030900754035","0.00027832030900754035","0.00027832030900754035"
"11520","0.00032104490674100816","0.00032104490674100816","0.00032104490674100816","0.00039306640974245965","0.00039306640974245965","0.00039306640974245965","0.1698950231075287","0.1698950231075287","0.1698950231075287","0.00032714841654524207","0.00032714841654524207","0.00032714841654524207","0.00022338866256177425","0.00022338866256177425","0.00022338866256177425"
"11565","0.00035888669663108885","0.00035888669663108885","0.00035888669663108885","0.00034423827310092747","0.00034423827310092747","0.00034423827310092747","0.1699804663658142","0.1699804663658142","0.1699804663658142","0.00030517578125","0.00030517578125","0.00030517578125","0.0004113769391551614","0.0004113769391551614","0.0004113769391551614"
"11610","0.00033203125349245965","0.00033203125349245965","0.00033203125349245965","0.0004919433267787099","0.0004919433267787099","0.0004919433267787099","0.16957031190395355","0.16957031190395355","0.16957031190395355","0.00028564452077262104","0.00028564452077262104","0.00028564452077262104","0.00038208006299100816","0.00038208006299100816","0.00038208006299100816"
"11655","0.0003784179571084678","0.0003784179571084678","0.0003784179571084678","0.0004980468656867743","0.0004980468656867743","0.0004980468656867743","0.1689489781856537","0.1689489781856537","0.1689489781856537","0.00025268553872592747","0.00025268553872592747","0.00025268553872592747","0.0003063964832108468","0.0003063964832108468","0.0003063964832108468"
"11700","0.00039062497671693563","0.00039062497671693563","0.00039062497671693563","0.0003723144473042339","0.0003723144473042339","0.0003723144473042339","0.16914062201976776","0.16914062201976776","0.16914062201976776","0.0002575683465693146","0.0002575683465693146","0.0002575683465693146","0.0003002929734066129","0.0003002929734066129","0.0003002929734066129"
"11745","0.00037597655318677425","0.00037597655318677425","0.00037597655318677425","0.0003796386590693146","0.0003796386590693146","0.0003796386590693146","0.16880737245082855","0.16880737245082855","0.16880737245082855","0.0002893066266551614","0.0002893066266551614","0.0002893066266551614","0.0003186035028193146","0.0003186035028193146","0.0003186035028193146"
"11790","0.0003674316394608468","0.0003674316394608468","0.0003674316394608468","0.00035278318682685494","0.00035278318682685494","0.00035278318682685494","0.16838866472244263","0.16838866472244263","0.16838866472244263","0.0002941894344985485","0.0002941894344985485","0.0002941894344985485","0.00045532226795330644","0.00045532226795330644","0.00045532226795330644"
"11835","0.0003845214669127017","0.0003845214669127017","0.0003845214669127017","0.00033203125349245965","0.00033203125349245965","0.00033203125349245965","0.1679113805294037","0.1679113805294037","0.1679113805294037","0.0002893066266551614","0.0002893066266551614","0.0002893066266551614","0.00029663083842024207","0.00029663083842024207","0.00029663083842024207"
"11880","0.00036254883161745965","0.00036254883161745965","0.00036254883161745965","0.00029174803057685494","0.00029174803057685494","0.00029174803057685494","0.1677258312702179","0.1677258312702179","0.1677258312702179","0.0003100585890933871","0.0003100585890933871","0.0003100585890933871","0.00029663083842024207","0.00029663083842024207","0.00029663083842024207"
"11925","0.00034667967702262104","0.00034667967702262104","0.00034667967702262104","0.0003552245907485485","0.0003552245907485485","0.0003552245907485485","0.1668066531419754","0.1668066531419754","0.1668066531419754","0.0003308105515316129","0.0003308105515316129","0.0003308105515316129","0.0003808593610301614","0.0003808593610301614","0.0003808593610301614"
"11970","0.00038818357279524207","0.00038818357279524207","0.00038818357279524207","0.0004016113234683871","0.0004016113234683871","0.0004016113234683871","0.16676025092601776","0.16676025092601776","0.16676025092601776","0.0003283691476099193","0.0003283691476099193","0.0003283691476099193","0.00023925780260469764","0.00023925780260469764","0.00023925780260469764"
"12015","0.00041259764111600816","0.00041259764111600816","0.00041259764111600816","0.00040039062150754035","0.00040039062150754035","0.00040039062150754035","0.16679687798023224","0.16679687798023224","0.16679687798023224","0.0003173828008584678","0.0003173828008584678","0.0003173828008584678","0.0002355956967221573","0.0002355956967221573","0.0002355956967221573"
"12060","0.00035278318682685494","0.00035278318682685494","0.00035278318682685494","0.0004455566231627017","0.0004455566231627017","0.0004455566231627017","0.16639526188373566","0.16639526188373566","0.16639526188373566","0.0003124999930150807","0.0003124999930150807","0.0003124999930150807","0.0004980468656867743","0.0004980468656867743","0.0004980468656867743"
"12105","0.0003344726574141532","0.0003344726574141532","0.0003344726574141532","0.0003198242047801614","0.0003198242047801614","0.0003198242047801614","0.166656494140625","0.166656494140625","0.166656494140625","0.0003112792910542339","0.0003112792910542339","0.0003112792910542339","0.000557861290872097","0.000557861290872097","0.000557861290872097"
"12150","0.00032714841654524207","0.00032714841654524207","0.00032714841654524207","0.0003649902355391532","0.0003649902355391532","0.0003649902355391532","0.16621704399585724","0.16621704399585724","0.16621704399585724","0.0003100585890933871","0.0003100585890933871","0.0003100585890933871","0.0003710937453433871","0.0003710937453433871","0.0003710937453433871"
"12195","0.0003405761672183871","0.0003405761672183871","0.0003405761672183871","0.00038330076495185494","0.00038330076495185494","0.00038330076495185494","0.16600829362869263","0.16600829362869263","0.16600829362869263","0.0003039550792891532","0.0003039550792891532","0.0003039550792891532","0.0004528808349277824","0.0004528808349277824","0.0004528808349277824"
"12240","0.0003430175711400807","0.0003430175711400807","0.0003430175711400807","0.0004345703055150807","0.0004345703055150807","0.0004345703055150807","0.1656506359577179","0.1656506359577179","0.1656506359577179","0.0003112792910542339","0.0003112792910542339","0.0003112792910542339","0.0004626464797183871","0.0004626464797183871","0.0004626464797183871"
"12285","0.0002795410109683871","0.0002795410109683871","0.0002795410109683871","0.00035278318682685494","0.00035278318682685494","0.00035278318682685494","0.16523925960063934","0.16523925960063934","0.16523925960063934","0.00033325195545330644","0.00033325195545330644","0.00033325195545330644","0.00034423827310092747","0.00034423827310092747","0.00034423827310092747"
"12330","0.00031494139693677425","0.00031494139693677425","0.00031494139693677425","0.00042968749767169356","0.00042968749767169356","0.00042968749767169356","0.16431517899036407","0.16431517899036407","0.16431517899036407","0.00033935546525754035","0.00033935546525754035","0.00033935546525754035","0.000518798828125","0.000518798828125","0.000518798828125"
"12375","0.00030883788713254035","0.00030883788713254035","0.00030883788713254035","0.0003186035028193146","0.0003186035028193146","0.0003186035028193146","0.16401244699954987","0.16401244699954987","0.16401244699954987","0.0003259277145843953","0.0003259277145843953","0.0003259277145843953","0.0006335449288599193","0.0006335449288599193","0.0006335449288599193"
"12420","0.0003234863106627017","0.0003234863106627017","0.0003234863106627017","0.00043579100747592747","0.00043579100747592747","0.00043579100747592747","0.16393187642097473","0.16393187642097473","0.16393187642097473","0.00033203125349245965","0.00033203125349245965","0.00033203125349245965","0.0007116699125617743","0.0007116699125617743","0.0007116699125617743"
"12465","0.00030883788713254035","0.00030883788713254035","0.00030883788713254035","0.0003869628708343953","0.0003869628708343953","0.0003869628708343953","0.16354979574680328","0.16354979574680328","0.16354979574680328","0.0003100585890933871","0.0003100585890933871","0.0003100585890933871","0.0006433105445466936","0.0006433105445466936","0.0006433105445466936"
"12510","0.0002807617129292339","0.0002807617129292339","0.0002807617129292339","0.0004455566231627017","0.0004455566231627017","0.0004455566231627017","0.16316649317741394","0.16316649317741394","0.16316649317741394","0.00033325195545330644","0.00033325195545330644","0.00033325195545330644","0.0004565429699141532","0.0004565429699141532","0.0004565429699141532"
"12555","0.00029052732861600816","0.00029052732861600816","0.00029052732861600816","0.0006384277367033064","0.0006384277367033064","0.0006384277367033064","0.1632421910762787","0.1632421910762787","0.1632421910762787","0.0003173828008584678","0.0003173828008584678","0.0003173828008584678","0.00048461914411745965","0.00048461914411745965","0.00048461914411745965"
"12600","0.00026123045245185494","0.00026123045245185494","0.00026123045245185494","0.000457763671875","0.000457763671875","0.000457763671875","0.1628149449825287","0.1628149449825287","0.1628149449825287","0.0003259277145843953","0.0003259277145843953","0.0003259277145843953","0.0006640625069849193","0.0006640625069849193","0.0006640625069849193"
"12645","0.00022338866256177425","0.00022338866256177425","0.00022338866256177425","0.0005224609049037099","0.0005224609049037099","0.0005224609049037099","0.16248168051242828","0.16248168051242828","0.16248168051242828","0.0003039550792891532","0.0003039550792891532","0.0003039550792891532","0.0005310058477334678","0.0005310058477334678","0.0005310058477334678"
"12690","0.0003124999930150807","0.0003124999930150807","0.0003124999930150807","0.0006018066196702421","0.0006018066196702421","0.0006018066196702421","0.16234618425369263","0.16234618425369263","0.16234618425369263","0.00029663083842024207","0.00029663083842024207","0.00029663083842024207","0.0004931640578433871","0.0004931640578433871","0.0004931640578433871"
"12735","0.00027832030900754035","0.00027832030900754035","0.00027832030900754035","0.00046874998952262104","0.00046874998952262104","0.00046874998952262104","0.16184325516223907","0.16184325516223907","0.16184325516223907","0.00031372069497592747","0.00031372069497592747","0.00031372069497592747","0.00047363279736600816","0.00047363279736600816","0.00047363279736600816"
"12780","0.0002990722714457661","0.0002990722714457661","0.0002990722714457661","0.000457763671875","0.000457763671875","0.000457763671875","0.16084960103034973","0.16084960103034973","0.16084960103034973","0.00030151367536745965","0.00030151367536745965","0.00030151367536745965","0.0006384277367033064","0.0006384277367033064","0.0006384277367033064"
"12825","0.00035766599467024207","0.00035766599467024207","0.00035766599467024207","0.00045410156599245965","0.00045410156599245965","0.00045410156599245965","0.1604272425174713","0.1604272425174713","0.1604272425174713","0.0002893066266551614","0.0002893066266551614","0.0002893066266551614","0.0007556152413599193","0.0007556152413599193","0.0007556152413599193"
