"Step","8cpbv0o1-119 - val/energy_mae_per_atom","8cpbv0o1-119 - val/energy_mae_per_atom__MIN","8cpbv0o1-119 - val/energy_mae_per_atom__MAX","llroik6o-118 - val/energy_mae_per_atom","llroik6o-118 - val/energy_mae_per_atom__MIN","llroik6o-118 - val/energy_mae_per_atom__MAX","jsek6sl2-116 - val/energy_mae_per_atom","jsek6sl2-116 - val/energy_mae_per_atom__MIN","jsek6sl2-116 - val/energy_mae_per_atom__MAX","lcfwx2ma-116 - val/energy_mae_per_atom","lcfwx2ma-116 - val/energy_mae_per_atom__MIN","lcfwx2ma-116 - val/energy_mae_per_atom__MAX","4ojp66b1-114 - val/energy_mae_per_atom","4ojp66b1-114 - val/energy_mae_per_atom__MIN","4ojp66b1-114 - val/energy_mae_per_atom__MAX","6gk9uial-111 - val/energy_mae_per_atom","6gk9uial-111 - val/energy_mae_per_atom__MIN","6gk9uial-111 - val/energy_mae_per_atom__MAX"
"23400","0.00016601562674622983","0.00016601562674622983","0.00016601562674622983","0.00035888669663108885","0.00035888669663108885","0.00035888669663108885","0.0002416992065263912","0.0002416992065263912","0.0002416992065263912","0.00018188476678915322","0.00018188476678915322","0.00018188476678915322","0.00022705078299622983","0.00022705078299622983","0.00022705078299622983","0.00039062497671693563","0.00039062497671693563","0.00039062497671693563"
"23445","0.0001977539068320766","0.0001977539068320766","0.0001977539068320766","0.00029663083842024207","0.00029663083842024207","0.00029663083842024207","0.0002868652227334678","0.0002868652227334678","0.0002868652227334678","0.00017822264635469764","0.00017822264635469764","0.00017822264635469764","0.0001989746087929234","0.0001989746087929234","0.0001989746087929234","0.00029663083842024207","0.00029663083842024207","0.00029663083842024207"
"23490","0.00018676757463254035","0.00018676757463254035","0.00018676757463254035","0.0003491210809443146","0.0003491210809443146","0.0003491210809443146","0.0002697753952816129","0.0002697753952816129","0.0002697753952816129","0.0001892089785542339","0.0001892089785542339","0.0001892089785542339","0.00021606445079669356","0.00021606445079669356","0.00021606445079669356","0.00029052732861600816","0.00029052732861600816","0.00029052732861600816"
"23535","0.00018676757463254035","0.00018676757463254035","0.00018676757463254035","0.0004150390450377017","0.0004150390450377017","0.0004150390450377017","0.0003039550792891532","0.0003039550792891532","0.0003039550792891532","0.00016235350631177425","0.00016235350631177425","0.00016235350631177425","0.0002209472586400807","0.0002209472586400807","0.0002209472586400807","0.0002294921869179234","0.0002294921869179234","0.0002294921869179234"
"23580","0.00019287108443677425","0.00019287108443677425","0.00019287108443677425","0.0003344726574141532","0.0003344726574141532","0.0003344726574141532","0.00029174803057685494","0.00029174803057685494","0.00029174803057685494","0.00017089843458961695","0.00017089843458961695","0.00017089843458961695","0.00023681639868300408","0.00023681639868300408","0.00023681639868300408","0.00019531248835846782","0.00019531248835846782","0.00019531248835846782"
"23625","0.00020385741663631052","0.00020385741663631052","0.00020385741663631052","0.00023681639868300408","0.00023681639868300408","0.00023681639868300408","0.0003186035028193146","0.0003186035028193146","0.0003186035028193146","0.0001672363287070766","0.0001672363287070766","0.0001672363287070766","0.00021606445079669356","0.00021606445079669356","0.00021606445079669356","0.00016601562674622983","0.00016601562674622983","0.00016601562674622983"
"23670","0.00018676757463254035","0.00018676757463254035","0.00018676757463254035","0.0003063964832108468","0.0003063964832108468","0.0003063964832108468","0.0002893066266551614","0.0002893066266551614","0.0002893066266551614","0.00016113280435092747","0.00016113280435092747","0.00016113280435092747","0.00024047850456554443","0.00024047850456554443","0.00024047850456554443","0.00022460936452262104","0.00022460936452262104","0.00022460936452262104"
"23715","0.00019287108443677425","0.00019287108443677425","0.00019287108443677425","0.000274658203125","0.000274658203125","0.000274658203125","0.0002758789050858468","0.0002758789050858468","0.0002758789050858468","0.00016113280435092747","0.00016113280435092747","0.00016113280435092747","0.00020385741663631052","0.00020385741663631052","0.00020385741663631052","0.00018554687267169356","0.00018554687267169356","0.00018554687267169356"
"23760","0.0001599121023900807","0.0001599121023900807","0.0001599121023900807","0.0002563476446084678","0.0002563476446084678","0.0002563476446084678","0.00021606445079669356","0.00021606445079669356","0.00021606445079669356","0.00016479492478538305","0.00016479492478538305","0.00016479492478538305","0.00020019531075377017","0.00020019531075377017","0.00020019531075377017","0.00025512694264762104","0.00025512694264762104","0.00025512694264762104"
"23805","0.00017211913655046374","0.00017211913655046374","0.00017211913655046374","0.00024780273088254035","0.00024780273088254035","0.00024780273088254035","0.0002575683465693146","0.0002575683465693146","0.0002575683465693146","0.00016357420827262104","0.00016357420827262104","0.00016357420827262104","0.00021484374883584678","0.00021484374883584678","0.00021484374883584678","0.0002685546933207661","0.0002685546933207661","0.0002685546933207661"
"23850","0.00018188476678915322","0.00018188476678915322","0.00018188476678915322","0.00036865234142169356","0.00036865234142169356","0.00036865234142169356","0.0002282714849570766","0.0002282714849570766","0.0002282714849570766","0.000152587890625","0.000152587890625","0.000152587890625","0.00022583006648346782","0.00022583006648346782","0.00022583006648346782","0.00026000975049100816","0.00026000975049100816","0.00026000975049100816"
"23895","0.00018676757463254035","0.00018676757463254035","0.00018676757463254035","0.0004174804489593953","0.0004174804489593953","0.0004174804489593953","0.00019653320487122983","0.00019653320487122983","0.00019653320487122983","0.00015380859258584678","0.00015380859258584678","0.00015380859258584678","0.0001977539068320766","0.0001977539068320766","0.0001977539068320766","0.0003198242047801614","0.0003198242047801614","0.0003198242047801614"
"23940","0.000213623046875","0.000213623046875","0.000213623046875","0.0005053710774518549","0.0005053710774518549","0.0005053710774518549","0.00029052732861600816","0.00029052732861600816","0.00029052732861600816","0.00016601562674622983","0.00016601562674622983","0.00016601562674622983","0.0002416992065263912","0.0002416992065263912","0.0002416992065263912","0.00033203125349245965","0.00033203125349245965","0.00033203125349245965"
"23985","0.0002685546933207661","0.0002685546933207661","0.0002685546933207661","0.0002978515694849193","0.0002978515694849193","0.0002978515694849193","0.000274658203125","0.000274658203125","0.000274658203125","0.00017944334831554443","0.00017944334831554443","0.00017944334831554443","0.0002502441348042339","0.0002502441348042339","0.0002502441348042339","0.0003564452927093953","0.0003564452927093953","0.0003564452927093953"
"24030","0.00024780273088254035","0.00024780273088254035","0.00024780273088254035","0.0003662109375","0.0003662109375","0.0003662109375","0.00022583006648346782","0.00022583006648346782","0.00022583006648346782","0.00016967773262877017","0.00016967773262877017","0.00016967773262877017","0.0002673339913599193","0.0002673339913599193","0.0002673339913599193","0.0003735351492650807","0.0003735351492650807","0.0003735351492650807"
"24075","0.00026000975049100816","0.00026000975049100816","0.00026000975049100816","0.0004089355352334678","0.0004089355352334678","0.0004089355352334678","0.00023803710064385086","0.00023803710064385086","0.00023803710064385086","0.00017700194439385086","0.00017700194439385086","0.00017700194439385086","0.0002734375011641532","0.0002734375011641532","0.0002734375011641532","0.0003063964832108468","0.0003063964832108468","0.0003063964832108468"
"24120","0.0002490234328433871","0.0002490234328433871","0.0002490234328433871","0.0005249023088254035","0.0005249023088254035","0.0005249023088254035","0.00024780273088254035","0.00024780273088254035","0.00024780273088254035","0.00017211913655046374","0.00017211913655046374","0.00017211913655046374","0.0002636718563735485","0.0002636718563735485","0.0002636718563735485","0.0003124999930150807","0.0003124999930150807","0.0003124999930150807"
"24165","0.00022460936452262104","0.00022460936452262104","0.00022460936452262104","0.0004394531133584678","0.0004394531133584678","0.0004394531133584678","0.00024047850456554443","0.00024047850456554443","0.00024047850456554443","0.00017700194439385086","0.00017700194439385086","0.00017700194439385086","0.0002416992065263912","0.0002416992065263912","0.0002416992065263912","0.0003186035028193146","0.0003186035028193146","0.0003186035028193146"
"24210","0.00028320311685092747","0.00028320311685092747","0.00028320311685092747","0.0004016113234683871","0.0004016113234683871","0.0004016113234683871","0.0002807617129292339","0.0002807617129292339","0.0002807617129292339","0.00017700194439385086","0.00017700194439385086","0.00017700194439385086","0.00021118164295330644","0.00021118164295330644","0.00021118164295330644","0.0002758789050858468","0.0002758789050858468","0.0002758789050858468"
"24255","0.0002416992065263912","0.0002416992065263912","0.0002416992065263912","0.00032714841654524207","0.00032714841654524207","0.00032714841654524207","0.0002294921869179234","0.0002294921869179234","0.0002294921869179234","0.0001599121023900807","0.0001599121023900807","0.0001599121023900807","0.00021484374883584678","0.00021484374883584678","0.00021484374883584678","0.0002734375011641532","0.0002734375011641532","0.0002734375011641532"
"24300","0.00025390624068677425","0.00025390624068677425","0.00025390624068677425","0.0003796386590693146","0.0003796386590693146","0.0003796386590693146","0.00018432617071084678","0.00018432617071084678","0.00018432617071084678","0.0001586914004292339","0.0001586914004292339","0.0001586914004292339","0.00018432617071084678","0.00018432617071084678","0.00018432617071084678","0.00025268553872592747","0.00025268553872592747","0.00025268553872592747"
"24345","0.00030517578125","0.00030517578125","0.00030517578125","0.0004467773251235485","0.0004467773251235485","0.0004467773251235485","0.00024047850456554443","0.00024047850456554443","0.00024047850456554443","0.0001599121023900807","0.0001599121023900807","0.0001599121023900807","0.000213623046875","0.000213623046875","0.000213623046875","0.00022338866256177425","0.00022338866256177425","0.00022338866256177425"
"24390","0.00025390624068677425","0.00025390624068677425","0.00025390624068677425","0.00036865234142169356","0.00036865234142169356","0.00036865234142169356","0.0002282714849570766","0.0002282714849570766","0.0002282714849570766","0.00018798827659338713","0.00018798827659338713","0.00018798827659338713","0.0002209472586400807","0.0002209472586400807","0.0002209472586400807","0.00023315429280046374","0.00023315429280046374","0.00023315429280046374"
"24435","0.00023193359083961695","0.00023193359083961695","0.00023193359083961695","0.0003662109375","0.0003662109375","0.0003662109375","0.00021240234491415322","0.00021240234491415322","0.00021240234491415322","0.00017700194439385086","0.00017700194439385086","0.00017700194439385086","0.0002587890485301614","0.0002587890485301614","0.0002587890485301614","0.0002416992065263912","0.0002416992065263912","0.0002416992065263912"
"24480","0.00020996092644054443","0.00020996092644054443","0.00020996092644054443","0.00040649413131177425","0.00040649413131177425","0.00040649413131177425","0.00019287108443677425","0.00019287108443677425","0.00019287108443677425","0.00019165038247592747","0.00019165038247592747","0.00019165038247592747","0.00024291992303915322","0.00024291992303915322","0.00024291992303915322","0.00018310546875","0.00018310546875","0.00018310546875"
"24525","0.00025390624068677425","0.00025390624068677425","0.00025390624068677425","0.0004724120954051614","0.0004724120954051614","0.0004724120954051614","0.00018554687267169356","0.00018554687267169356","0.00018554687267169356","0.00018798827659338713","0.00018798827659338713","0.00018798827659338713","0.00023803710064385086","0.00023803710064385086","0.00023803710064385086","0.0001684570306679234","0.0001684570306679234","0.0001684570306679234"
"24570","0.0002758789050858468","0.0002758789050858468","0.0002758789050858468","0.00042114255484193563","0.00042114255484193563","0.00042114255484193563","0.00020751952251885086","0.00020751952251885086","0.00020751952251885086","0.0001989746087929234","0.0001989746087929234","0.0001989746087929234","0.00024291992303915322","0.00024291992303915322","0.00024291992303915322","0.00014038085646461695","0.00014038085646461695","0.00014038085646461695"
"24615","0.00028564452077262104","0.00028564452077262104","0.00028564452077262104","0.0004113769391551614","0.0004113769391551614","0.0004113769391551614","0.00022460936452262104","0.00022460936452262104","0.00022460936452262104","0.0001892089785542339","0.0001892089785542339","0.0001892089785542339","0.0002514648367650807","0.0002514648367650807","0.0002514648367650807","0.00017700194439385086","0.00017700194439385086","0.00017700194439385086"
"24660","0.00022216796060092747","0.00022216796060092747","0.00022216796060092747","0.00040649413131177425","0.00040649413131177425","0.00040649413131177425","0.00014892578474245965","0.00014892578474245965","0.00014892578474245965","0.00018310546875","0.00018310546875","0.00018310546875","0.0002648925583343953","0.0002648925583343953","0.0002648925583343953","0.00021850585471838713","0.00021850585471838713","0.00021850585471838713"
"24705","0.00023315429280046374","0.00023315429280046374","0.00023315429280046374","0.0003002929734066129","0.0003002929734066129","0.0003002929734066129","0.00014770506822969764","0.00014770506822969764","0.00014770506822969764","0.0001684570306679234","0.0001684570306679234","0.0001684570306679234","0.00022216796060092747","0.00022216796060092747","0.00022216796060092747","0.0002209472586400807","0.0002209472586400807","0.0002209472586400807"
"24750","0.00019531248835846782","0.00019531248835846782","0.00019531248835846782","0.0003564452927093953","0.0003564452927093953","0.0003564452927093953","0.00013061522622592747","0.00013061522622592747","0.00013061522622592747","0.00016357420827262104","0.00016357420827262104","0.00016357420827262104","0.0002294921869179234","0.0002294921869179234","0.0002294921869179234","0.00023437499476131052","0.00023437499476131052","0.00023437499476131052"
"24795","0.00023071288887877017","0.00023071288887877017","0.00023071288887877017","0.0003100585890933871","0.0003100585890933871","0.0003100585890933871","0.00014038085646461695","0.00014038085646461695","0.00014038085646461695","0.00014282226038631052","0.00014282226038631052","0.00014282226038631052","0.00019409178639762104","0.00019409178639762104","0.00019409178639762104","0.00029174803057685494","0.00029174803057685494","0.00029174803057685494"
"24840","0.0002197265566792339","0.0002197265566792339","0.0002197265566792339","0.0003112792910542339","0.0003112792910542339","0.0003112792910542339","0.00023315429280046374","0.00023315429280046374","0.00023315429280046374","0.00015380859258584678","0.00015380859258584678","0.00015380859258584678","0.0001989746087929234","0.0001989746087929234","0.0001989746087929234","0.00032104490674100816","0.00032104490674100816","0.00032104490674100816"
"24885","0.00015014648670330644","0.00015014648670330644","0.00015014648670330644","0.00026123045245185494","0.00026123045245185494","0.00026123045245185494","0.00020385741663631052","0.00020385741663631052","0.00020385741663631052","0.00016113280435092747","0.00016113280435092747","0.00016113280435092747","0.00018554687267169356","0.00018554687267169356","0.00018554687267169356","0.000457763671875","0.000457763671875","0.000457763671875"
"24930","0.0002355956967221573","0.0002355956967221573","0.0002355956967221573","0.000213623046875","0.000213623046875","0.000213623046875","0.0002978515694849193","0.0002978515694849193","0.0002978515694849193","0.0001599121023900807","0.0001599121023900807","0.0001599121023900807","0.00018798827659338713","0.00018798827659338713","0.00018798827659338713","0.00038208006299100816","0.00038208006299100816","0.00038208006299100816"
"24975","0.0003124999930150807","0.0003124999930150807","0.0003124999930150807","0.00021850585471838713","0.00021850585471838713","0.00021850585471838713","0.0002990722714457661","0.0002990722714457661","0.0002990722714457661","0.00016601562674622983","0.00016601562674622983","0.00016601562674622983","0.00020019531075377017","0.00020019531075377017","0.00020019531075377017","0.00035278318682685494","0.00035278318682685494","0.00035278318682685494"
"25020","0.00027221679920330644","0.00027221679920330644","0.00027221679920330644","0.00020629882055800408","0.00020629882055800408","0.00020629882055800408","0.0003259277145843953","0.0003259277145843953","0.0003259277145843953","0.0001684570306679234","0.0001684570306679234","0.0001684570306679234","0.0002050781185971573","0.0002050781185971573","0.0002050781185971573","0.0003430175711400807","0.0003430175711400807","0.0003430175711400807"
"25065","0.0002673339913599193","0.0002673339913599193","0.0002673339913599193","0.00020996092644054443","0.00020996092644054443","0.00020996092644054443","0.00027221679920330644","0.00027221679920330644","0.00027221679920330644","0.00016479492478538305","0.00016479492478538305","0.00016479492478538305","0.00020019531075377017","0.00020019531075377017","0.00020019531075377017","0.0003198242047801614","0.0003198242047801614","0.0003198242047801614"
"25110","0.0002050781185971573","0.0002050781185971573","0.0002050781185971573","0.00021484374883584678","0.00021484374883584678","0.00021484374883584678","0.00020629882055800408","0.00020629882055800408","0.00020629882055800408","0.00015624999650754035","0.00015624999650754035","0.00015624999650754035","0.00021240234491415322","0.00021240234491415322","0.00021240234491415322","0.0002941894344985485","0.0002941894344985485","0.0002941894344985485"
"25155","0.00023925780260469764","0.00023925780260469764","0.00023925780260469764","0.00022460936452262104","0.00022460936452262104","0.00022460936452262104","0.00023681639868300408","0.00023681639868300408","0.00023681639868300408","0.00015380859258584678","0.00015380859258584678","0.00015380859258584678","0.0001989746087929234","0.0001989746087929234","0.0001989746087929234","0.00026000975049100816","0.00026000975049100816","0.00026000975049100816"
"25200","0.0002502441348042339","0.0002502441348042339","0.0002502441348042339","0.00020874022447969764","0.00020874022447969764","0.00020874022447969764","0.00018676757463254035","0.00018676757463254035","0.00018676757463254035","0.00016967773262877017","0.00016967773262877017","0.00016967773262877017","0.00022338866256177425","0.00022338866256177425","0.00022338866256177425","0.00023437499476131052","0.00023437499476131052","0.00023437499476131052"
"25245","0.00022216796060092747","0.00022216796060092747","0.00022216796060092747","0.00034667967702262104","0.00034667967702262104","0.00034667967702262104","0.00022338866256177425","0.00022338866256177425","0.00022338866256177425","0.0001586914004292339","0.0001586914004292339","0.0001586914004292339","0.0001745605404721573","0.0001745605404721573","0.0001745605404721573","0.0002197265566792339","0.0002197265566792339","0.0002197265566792339"
"25290","0.00016479492478538305","0.00016479492478538305","0.00016479492478538305","0.0003564452927093953","0.0003564452927093953","0.0003564452927093953","0.0002795410109683871","0.0002795410109683871","0.0002795410109683871","0.00016357420827262104","0.00016357420827262104","0.00016357420827262104","0.00020019531075377017","0.00020019531075377017","0.00020019531075377017","0.00017089843458961695","0.00017089843458961695","0.00017089843458961695"
"25335","0.00019531248835846782","0.00019531248835846782","0.00019531248835846782","0.00028564452077262104","0.00028564452077262104","0.00028564452077262104","0.00021240234491415322","0.00021240234491415322","0.00021240234491415322","0.00017333983851131052","0.00017333983851131052","0.00017333983851131052","0.0001989746087929234","0.0001989746087929234","0.0001989746087929234","0.0002282714849570766","0.0002282714849570766","0.0002282714849570766"
"25380","0.00020385741663631052","0.00020385741663631052","0.00020385741663631052","0.00028564452077262104","0.00028564452077262104","0.00028564452077262104","0.00015747071302030236","0.00015747071302030236","0.00015747071302030236","0.00015380859258584678","0.00015380859258584678","0.00015380859258584678","0.0001989746087929234","0.0001989746087929234","0.0001989746087929234","0.00018188476678915322","0.00018188476678915322","0.00018188476678915322"
"25425","0.00021118164295330644","0.00021118164295330644","0.00021118164295330644","0.0003735351492650807","0.0003735351492650807","0.0003735351492650807","0.00016235350631177425","0.00016235350631177425","0.00016235350631177425","0.0001684570306679234","0.0001684570306679234","0.0001684570306679234","0.00020874022447969764","0.00020874022447969764","0.00020874022447969764","0.00017700194439385086","0.00017700194439385086","0.00017700194439385086"
"25470","0.00021484374883584678","0.00021484374883584678","0.00021484374883584678","0.0003796386590693146","0.0003796386590693146","0.0003796386590693146","0.00023437499476131052","0.00023437499476131052","0.00023437499476131052","0.00018798827659338713","0.00018798827659338713","0.00018798827659338713","0.00021606445079669356","0.00021606445079669356","0.00021606445079669356","0.00020385741663631052","0.00020385741663631052","0.00020385741663631052"
"25515","0.0002294921869179234","0.0002294921869179234","0.0002294921869179234","0.00036865234142169356","0.00036865234142169356","0.00036865234142169356","0.0002294921869179234","0.0002294921869179234","0.0002294921869179234","0.00020751952251885086","0.00020751952251885086","0.00020751952251885086","0.00021118164295330644","0.00021118164295330644","0.00021118164295330644","0.0001904296805150807","0.0001904296805150807","0.0001904296805150807"
"25560","0.00019165038247592747","0.00019165038247592747","0.00019165038247592747","0.0002514648367650807","0.0002514648367650807","0.0002514648367650807","0.00023071288887877017","0.00023071288887877017","0.00023071288887877017","0.00019653320487122983","0.00019653320487122983","0.00019653320487122983","0.00025512694264762104","0.00025512694264762104","0.00025512694264762104","0.0001684570306679234","0.0001684570306679234","0.0001684570306679234"
"25605","0.0002795410109683871","0.0002795410109683871","0.0002795410109683871","0.0003479003789834678","0.0003479003789834678","0.0003479003789834678","0.000213623046875","0.000213623046875","0.000213623046875","0.00019653320487122983","0.00019653320487122983","0.00019653320487122983","0.00023803710064385086","0.00023803710064385086","0.00023803710064385086","0.00018798827659338713","0.00018798827659338713","0.00018798827659338713"
"25650","0.0002209472586400807","0.0002209472586400807","0.0002209472586400807","0.00035156248486600816","0.00035156248486600816","0.00035156248486600816","0.0002636718563735485","0.0002636718563735485","0.0002636718563735485","0.00017822264635469764","0.00017822264635469764","0.00017822264635469764","0.00020385741663631052","0.00020385741663631052","0.00020385741663631052","0.00016967773262877017","0.00016967773262877017","0.00016967773262877017"
"25695","0.0002050781185971573","0.0002050781185971573","0.0002050781185971573","0.00028442381881177425","0.00028442381881177425","0.00028442381881177425","0.00022338866256177425","0.00022338866256177425","0.00022338866256177425","0.00016601562674622983","0.00016601562674622983","0.00016601562674622983","0.00022216796060092747","0.00022216796060092747","0.00022216796060092747","0.00016235350631177425","0.00016235350631177425","0.00016235350631177425"
"25740","0.0002197265566792339","0.0002197265566792339","0.0002197265566792339","0.0004321289015933871","0.0004321289015933871","0.0004321289015933871","0.00019287108443677425","0.00019287108443677425","0.00019287108443677425","0.0001684570306679234","0.0001684570306679234","0.0001684570306679234","0.00021118164295330644","0.00021118164295330644","0.00021118164295330644","0.00014770506822969764","0.00014770506822969764","0.00014770506822969764"
"25785","0.00022338866256177425","0.00022338866256177425","0.00022338866256177425","0.00047485349932685494","0.00047485349932685494","0.00047485349932685494","0.00015624999650754035","0.00015624999650754035","0.00015624999650754035","0.00017089843458961695","0.00017089843458961695","0.00017089843458961695","0.00021240234491415322","0.00021240234491415322","0.00021240234491415322","0.0001684570306679234","0.0001684570306679234","0.0001684570306679234"
"25830","0.0002209472586400807","0.0002209472586400807","0.0002209472586400807","0.00042724609375","0.00042724609375","0.00042724609375","0.00028564452077262104","0.00028564452077262104","0.00028564452077262104","0.0001684570306679234","0.0001684570306679234","0.0001684570306679234","0.00020263671467546374","0.00020263671467546374","0.00020263671467546374","0.00018554687267169356","0.00018554687267169356","0.00018554687267169356"
"25875","0.00022216796060092747","0.00022216796060092747","0.00022216796060092747","0.0004040527273900807","0.0004040527273900807","0.0004040527273900807","0.00030761718517169356","0.00030761718517169356","0.00030761718517169356","0.00016601562674622983","0.00016601562674622983","0.00016601562674622983","0.00021850585471838713","0.00021850585471838713","0.00021850585471838713","0.0001684570306679234","0.0001684570306679234","0.0001684570306679234"
"25920","0.00025268553872592747","0.00025268553872592747","0.00025268553872592747","0.00037719725514762104","0.00037719725514762104","0.00037719725514762104","0.00026123045245185494","0.00026123045245185494","0.00026123045245185494","0.00016967773262877017","0.00016967773262877017","0.00016967773262877017","0.00019165038247592747","0.00019165038247592747","0.00019165038247592747","0.00019287108443677425","0.00019287108443677425","0.00019287108443677425"
"25965","0.0002453613269608468","0.0002453613269608468","0.0002453613269608468","0.0004895019228570163","0.0004895019228570163","0.0004895019228570163","0.00025512694264762104","0.00025512694264762104","0.00025512694264762104","0.00016479492478538305","0.00016479492478538305","0.00016479492478538305","0.00020874022447969764","0.00020874022447969764","0.00020874022447969764","0.00020385741663631052","0.00020385741663631052","0.00020385741663631052"
"26010","0.00027221679920330644","0.00027221679920330644","0.00027221679920330644","0.00041992185288108885","0.00041992185288108885","0.00041992185288108885","0.0002209472586400807","0.0002209472586400807","0.0002209472586400807","0.0001586914004292339","0.0001586914004292339","0.0001586914004292339","0.00022216796060092747","0.00022216796060092747","0.00022216796060092747","0.00021118164295330644","0.00021118164295330644","0.00021118164295330644"
"26055","0.000244140625","0.000244140625","0.000244140625","0.0003540038887877017","0.0003540038887877017","0.0003540038887877017","0.0002050781185971573","0.0002050781185971573","0.0002050781185971573","0.0001684570306679234","0.0001684570306679234","0.0001684570306679234","0.00024658202892169356","0.00024658202892169356","0.00024658202892169356","0.0002587890485301614","0.0002587890485301614","0.0002587890485301614"
"26100","0.00021484374883584678","0.00021484374883584678","0.00021484374883584678","0.0004150390450377017","0.0004150390450377017","0.0004150390450377017","0.00023681639868300408","0.00023681639868300408","0.00023681639868300408","0.0001892089785542339","0.0001892089785542339","0.0001892089785542339","0.000274658203125","0.000274658203125","0.000274658203125","0.00027832030900754035","0.00027832030900754035","0.00027832030900754035"
"26145","0.00018676757463254035","0.00018676757463254035","0.00018676757463254035","0.0003259277145843953","0.0003259277145843953","0.0003259277145843953","0.00023315429280046374","0.00023315429280046374","0.00023315429280046374","0.00016113280435092747","0.00016113280435092747","0.00016113280435092747","0.00022460936452262104","0.00022460936452262104","0.00022460936452262104","0.00023193359083961695","0.00023193359083961695","0.00023193359083961695"
"26190","0.00021118164295330644","0.00021118164295330644","0.00021118164295330644","0.0002563476446084678","0.0002563476446084678","0.0002563476446084678","0.0002416992065263912","0.0002416992065263912","0.0002416992065263912","0.00015136718866415322","0.00015136718866415322","0.00015136718866415322","0.00023925780260469764","0.00023925780260469764","0.00023925780260469764","0.0002893066266551614","0.0002893066266551614","0.0002893066266551614"
"26235","0.00024780273088254035","0.00024780273088254035","0.00024780273088254035","0.0002624511544127017","0.0002624511544127017","0.0002624511544127017","0.0002807617129292339","0.0002807617129292339","0.0002807617129292339","0.00016357420827262104","0.00016357420827262104","0.00016357420827262104","0.0002355956967221573","0.0002355956967221573","0.0002355956967221573","0.00020263671467546374","0.00020263671467546374","0.00020263671467546374"
"26280","0.00016967773262877017","0.00016967773262877017","0.00016967773262877017","0.0002734375011641532","0.0002734375011641532","0.0002734375011641532","0.00030151367536745965","0.00030151367536745965","0.00030151367536745965","0.00016601562674622983","0.00016601562674622983","0.00016601562674622983","0.00017578124243300408","0.00017578124243300408","0.00017578124243300408","0.0001599121023900807","0.0001599121023900807","0.0001599121023900807"
"26325","0.00012695312034338713","0.00012695312034338713","0.00012695312034338713","0.0002990722714457661","0.0002990722714457661","0.0002990722714457661","0.00032226560870185494","0.00032226560870185494","0.00032226560870185494","0.00016479492478538305","0.00016479492478538305","0.00016479492478538305","0.00019287108443677425","0.00019287108443677425","0.00019287108443677425","0.0002209472586400807","0.0002209472586400807","0.0002209472586400807"
"26370","0.00014892578474245965","0.00014892578474245965","0.00014892578474245965","0.0003540038887877017","0.0003540038887877017","0.0003540038887877017","0.00029663083842024207","0.00029663083842024207","0.00029663083842024207","0.0001672363287070766","0.0001672363287070766","0.0001672363287070766","0.0002050781185971573","0.0002050781185971573","0.0002050781185971573","0.00032104490674100816","0.00032104490674100816","0.00032104490674100816"
"26415","0.00015014648670330644","0.00015014648670330644","0.00015014648670330644","0.00038818357279524207","0.00038818357279524207","0.00038818357279524207","0.0002819824148900807","0.0002819824148900807","0.0002819824148900807","0.00014892578474245965","0.00014892578474245965","0.00014892578474245965","0.00017822264635469764","0.00017822264635469764","0.00017822264635469764","0.0003112792910542339","0.0003112792910542339","0.0003112792910542339"
"26460","0.00021240234491415322","0.00021240234491415322","0.00021240234491415322","0.0004028320254292339","0.0004028320254292339","0.0004028320254292339","0.00027221679920330644","0.00027221679920330644","0.00027221679920330644","0.00015502929454669356","0.00015502929454669356","0.00015502929454669356","0.00020385741663631052","0.00020385741663631052","0.00020385741663631052","0.0003234863106627017","0.0003234863106627017","0.0003234863106627017"
"26505","0.00018188476678915322","0.00018188476678915322","0.00018188476678915322","0.0003430175711400807","0.0003430175711400807","0.0003430175711400807","0.0002209472586400807","0.0002209472586400807","0.0002209472586400807","0.00016235350631177425","0.00016235350631177425","0.00016235350631177425","0.00017822264635469764","0.00017822264635469764","0.00017822264635469764","0.00030761718517169356","0.00030761718517169356","0.00030761718517169356"
"26550","0.00022583006648346782","0.00022583006648346782","0.00022583006648346782","0.00033935546525754035","0.00033935546525754035","0.00033935546525754035","0.00022583006648346782","0.00022583006648346782","0.00022583006648346782","0.00018676757463254035","0.00018676757463254035","0.00018676757463254035","0.00017211913655046374","0.00017211913655046374","0.00017211913655046374","0.0003649902355391532","0.0003649902355391532","0.0003649902355391532"
"26595","0.00018188476678915322","0.00018188476678915322","0.00018188476678915322","0.0003808593610301614","0.0003808593610301614","0.0003808593610301614","0.00027709960704669356","0.00027709960704669356","0.00027709960704669356","0.00019287108443677425","0.00019287108443677425","0.00019287108443677425","0.00021606445079669356","0.00021606445079669356","0.00021606445079669356","0.0003723144473042339","0.0003723144473042339","0.0003723144473042339"
"26640","0.00019165038247592747","0.00019165038247592747","0.00019165038247592747","0.0003308105515316129","0.0003308105515316129","0.0003308105515316129","0.0002685546933207661","0.0002685546933207661","0.0002685546933207661","0.0001977539068320766","0.0001977539068320766","0.0001977539068320766","0.00022583006648346782","0.00022583006648346782","0.00022583006648346782","0.00024291992303915322","0.00024291992303915322","0.00024291992303915322"
